Pays,Annees,PerCapita,Mesures,Date de mise en place,temperature
Chile,2011,4.598225580111754,2,0,0.644
Chile,2012,4.65362524092192,2,0,0.683
Chile,2013,4.73643108698645,2,0,0.344
Chile,2014,4.454138162039791,2,0,1.013
Chile,2015,4.632585658481972,2,0,0.832
Chile,2016,4.713171920715546,2,0,1.119
China,1960,1.170381372269777,2,0,0.120
China,1961,0.8360469007920283,2,0,0.006
China,1962,0.6614281643810925,2,0,0.122
China,1963,0.6400018993602848,2,0,0.034
China,1964,0.6256460539410471,2,0,0.130
China,1965,0.6655242112180765,2,0,0.202
China,1966,0.7108913815610551,2,0,-0.166
China,1967,0.5741621469750182,2,0,-0.527
China,1968,0.6054519967463299,2,0,-0.168
China,1969,0.7251495091234572,2,0,-0.381
China,1970,0.9429345349895824,2,0,-0.038
China,1971,1.042239696589605,2,0,0.155
China,1972,1.080676636543972,2,0,0.231
China,1973,1.09819569131687,2,0,0.076
China,1974,1.097367110568112,2,0,0.048
China,1975,1.250124094959052,2,0,0.093
China,1976,1.285283135539952,2,0,-0.555
China,1977,1.388842896587542,2,0,0.244
China,1978,1.529201109641118,2,0,0.485
China,1979,1.542675098683701,2,0,-0.022
China,1980,1.495250749310817,2,0,0.511
China,1981,1.460431816558254,2,0,0.047
China,1982,1.566739683531127,2,0,-0.040
China,1983,1.629055907789428,2,0,0.019
China,1984,1.750448060183734,2,0,-0.177
China,1985,1.871054791444664,2,0,0.031
China,1986,1.939434256976537,2,0,0.196
China,1987,2.038410688769274,2,0,0.170
China,1988,2.150905224984796,2,0,0.500
China,1989,2.153077910874715,2,0,0.492
China,1990,2.152000537357347,2,0,0.679
China,1991,2.228662124819687,2,0,0.352
China,1992,2.306095614479343,2,0,0.199
China,1993,2.442800659346255,2,0,0.286
China,1994,2.565993891771932,2,0,0.621
China,1995,2.755754966365247,2,0,0.341
China,1996,2.844309581536693,2,0,0.638
China,1997,2.820567890575778,2,0,0.803
China,1998,2.676745980264668,2,0,1.378
China,1999,2.648649246648334,2,0,0.696
China,2000,2.696862433225491,2,0,0.640
China,2001,2.742120812988953,2,0,1.343
China,2002,3.0070831974383,2,0,0.671
China,2003,3.524074092673083,2,0,0.999
China,2004,4.037990651003993,2,0,0.712
China,2005,4.523178063541251,2,0,0.973
China,2006,4.980314196579762,2,0,1.646
China,2007,5.082123621560303,2,0,0.984
China,2008,5.7019150246668,2,0,1.337
China,2009,5.677170256749244,2,0,0.665
China,2010,6.56052000702696,2,0,0.759
China,2011,7.241515418895493,2,0,0.788
China,2012,7.424750916380085,2,0,0.794
China,2013,7.557211044806907,2,0,1.153
China,2014,7.543907641449274,2,0,1.213
China,2015,7.398524566444481,2,0,1.211
China,2016,7.175809897255679,2,0,1.548
Colombia,1960,1.021927841036402,2,0,0.095
Colombia,1961,1.09958095263848,2,0,-0.121
Colombia,1962,1.137455457432402,2,0,-0.022
Colombia,1963,1.205764352059884,2,0,0.275
Colombia,1964,1.194410819542049,2,0,-0.175
Colombia,1965,1.222186981615511,2,0,0.286
Colombia,1966,1.2189900026629,2,0,-0.132
Colombia,1967,1.245901450928211,2,0,-0.164
Colombia,1968,1.304524425773758,2,0,0.223
Colombia,1969,1.339331309469812,2,0,0.195
Colombia,1970,1.322369523666224,2,0,-0.322
Colombia,1971,1.378209117867433,2,0,-0.324
Colombia,1972,1.398143329033214,2,0,0.516
Colombia,1973,1.463645787584988,2,0,-0.226
Colombia,1974,1.549779572859486,2,0,-0.243
Colombia,1975,1.491606657529936,2,0,-0.538
Colombia,1976,1.547828800449543,2,0,0.239
Colombia,1977,1.56387669889826,2,0,0.279
Colombia,1978,1.619776371569868,2,0,0.121
Colombia,1979,1.688634733954279,2,0,0.367
Colombia,1980,1.648891983749898,2,0,0.175
Colombia,1981,1.616879725673799,2,0,0.116
Colombia,1982,1.633862164961249,2,0,0.579
Colombia,1983,1.722127876666385,2,0,0.158
Colombia,1984,1.669896523262066,2,0,-0.021
Colombia,1985,1.615252166574728,2,0,-0.089
Colombia,1986,1.606056545169268,2,0,0.307
Colombia,1987,1.61841901328006,2,0,0.637
Colombia,1988,1.648060004788432,2,0,-0.206
Colombia,1989,1.640109186484713,2,0,0.141
Colombia,1990,1.732107619804372,2,0,0.479
Colombia,1991,1.692052372972974,2,0,0.624
Colombia,1992,1.802576350491921,2,0,0.304
Colombia,1993,1.824446631629654,2,0,0.315
Colombia,1994,1.889645979255895,2,0,0.470
Colombia,1995,1.636794763567545,2,0,0.326
Colombia,1996,1.632508097404421,2,0,0.300
Colombia,1997,1.720652793144954,2,0,1.060
Colombia,1998,1.719740799696968,2,0,0.326
Colombia,1999,1.449048920359632,2,0,0.056
Colombia,2000,1.461619559845688,2,0,0.317
Colombia,2001,1.397899530693048,2,0,0.726
Colombia,2002,1.361734524534987,2,0,0.825
Colombia,2003,1.384189812368527,2,0,0.674
Colombia,2004,1.308847502515273,2,0,0.765
Colombia,2005,1.429045310757564,2,0,0.561
Colombia,2006,1.45692303963753,2,0,0.801
Colombia,2007,1.427394292569728,2,0,0.430
Colombia,2008,1.538558334191241,2,0,0.411
Colombia,2009,1.637733487427747,2,0,1.320
Colombia,2010,1.703569329199038,2,0,0.393
Colombia,2011,1.684662685755634,2,0,0.461
Colombia,2012,1.740315447261259,2,0,0.771
Colombia,2013,1.994489336729677,2,0,0.652
Colombia,2014,1.845535015059071,2,0,0.768
Colombia,2015,1.98039913875788,2,0,1.278
Colombia,2016,2.030378008134003,2,0,0.559
Ethiopia,1960,0.01589217561171866,2,0,0.150
Ethiopia,1961,0.0150424827703141,2,0,-0.412
Ethiopia,1962,0.01705479375070975,2,0,-0.142
Ethiopia,1963,0.01771986639454787,2,0,0.113
Ethiopia,1964,0.01668388051623678,2,0,-0.483
Ethiopia,1965,0.02580161708662311,2,0,-0.134
Ethiopia,1966,0.0321779019606222,2,0,-0.173
Ethiopia,1967,0.04088377486079599,2,0,-0.705
Ethiopia,1968,0.06410080168821784,2,0,-0.009
Ethiopia,1969,0.06033712646381228,2,0,0.250
Ethiopia,1970,0.05820209461336318,2,0,-0.173
Ethiopia,1971,0.06331353560573733,2,0,-0.088
Ethiopia,1972,0.04671832907974187,2,0,0.756
Ethiopia,1973,0.05647598314535242,2,0,-0.056
Ethiopia,1974,0.05455380550078352,2,0,-0.010
Ethiopia,1975,0.03715771870380848,2,0,-0.143
Ethiopia,1976,0.03553192784782513,2,0,0.215
Ethiopia,1977,0.03123431042966543,2,0,0.370
Ethiopia,1978,0.04034494914159705,2,0,0.249
Ethiopia,1979,0.05358903883660422,2,0,0.685
Ethiopia,1980,0.05186141756554149,2,0,0.431
Ethiopia,1981,0.05186959795609935,2,0,0.280
Ethiopia,1982,0.04004481872915138,2,0,0.427
Ethiopia,1983,0.04835793631039082,2,0,0.414
Ethiopia,1984,0.04228179219627967,2,0,0.165
Ethiopia,1985,0.04465115379777906,2,0,0.232
Ethiopia,1986,0.0527780632622938,2,0,0.454
Ethiopia,1987,0.0595802865737451,2,0,1.076
Ethiopia,1988,0.0597276599254873,2,0,-0.162
Ethiopia,1989,0.06110042209054709,2,0,0.362
Ethiopia,1990,0.06302099707305807,2,0,0.672
Ethiopia,1991,0.06016810855092451,2,0,0.524
Ethiopia,1992,0.05768954070393965,2,0,0.068
Ethiopia,1993,0.05683290801339834,2,0,0.543
Ethiopia,1994,0.04060341569030701,2,0,0.519
Ethiopia,1995,0.04493123569053575,2,0,0.678
Ethiopia,1996,0.04857487314364475,2,0,0.530
Ethiopia,1997,0.05026478627773497,2,0,1.002
Ethiopia,1998,0.05150765047852326,2,0,0.646
Ethiopia,1999,0.04906961692950251,2,0,0.343
Ethiopia,2000,0.05360009823509632,2,0,0.572
Ethiopia,2001,0.06386100128811242,2,0,0.940
Ethiopia,2002,0.06446073870252883,2,0,1.241
Ethiopia,2003,0.06910183794549868,2,0,0.904
Ethiopia,2004,0.07132520616887196,2,0,1.042
Ethiopia,2005,0.06705146500136724,2,0,0.992
Ethiopia,2006,0.0701264196761017,2,0,0.892
Ethiopia,2007,0.0746814960314275,2,0,0.712
Ethiopia,2008,0.0799594434069516,2,0,1.068
Ethiopia,2009,0.07830146200139843,2,0,1.234
Ethiopia,2010,0.0744781227888227,2,0,1.016
Ethiopia,2011,0.07916560660183361,2,0,0.872
Ethiopia,2012,0.09186583912031378,2,0,1.190
Ethiopia,2013,0.1091421850750612,2,0,0.882
Ethiopia,2014,0.1267637666806026,2,0,1.061
Ethiopia,2015,0.1360458639459941,2,0,1.620
Ethiopia,2016,0.1435249277917741,2,0,1.309
Finland,1960,3.409846727743195,4,1990,1.291
Finland,1961,3.348877214887677,4,1990,0.387
Finland,1962,3.74256736643435,4,1990,-0.814
Finland,1963,4.279630907373341,4,1990,0.630
Finland,1964,5.024189943900717,4,1990,0.202
Finland,1965,5.549837063175489,4,1990,-2.138
Finland,1966,6.444050244615159,4,1990,0.255
Finland,1967,6.213386588572877,4,1990,-0.226
Finland,1968,7.200890138894263,4,1990,-1.278
Finland,1969,8.204342329930997,4,1990,-0.413
Finland,1970,8.769643881747351,4,1990,-0.093
Finland,1971,8.799132243625714,4,1990,0.135
Finland,1972,9.51830728004247,4,1990,2.072
Finland,1973,10.58429032843622,4,1990,0.180
Finland,1974,9.95206770002989,4,1990,2.121
Finland,1975,9.785017744044282,4,1990,-0.142
Finland,1976,10.85124291528132,4,1990,-0.647
Finland,1977,10.59729975424687,4,1990,-0.486
Finland,1978,10.92339045661593,4,1990,-1.063
Finland,1979,11.40345730782066,4,1990,0.019
Finland,1980,12.18667255287387,4,1990,-0.744
Finland,1981,10.73140319385729,4,1990,-0.407
Finland,1982,8.925664184690362,4,1990,1.372
Finland,1983,8.562246655382538,4,1990,0.645
Finland,1984,8.655580940074804,4,1990,-1.407
Finland,1985,10.13132618253904,4,1990,-0.131
Finland,1986,10.8433328846555,4,1990,-1.478
Finland,1987,11.6899438639304,4,1990,0.217
Finland,1988,10.54993984612495,4,1990,2.016
Finland,1989,10.59243557743771,4,1990,1.551
Finland,1990,10.3771689611267,9,1990,0.452
Finland,1991,10.71047720863068,9,1990,2.257
Finland,1992,9.415521087697085,9,1990,0.788
Finland,1993,9.948375064418912,9,1990,-0.636
Finland,1994,11.24602792309387,9,1990,1.956
Finland,1995,10.32014334966786,9,1990,-0.413
Finland,1996,11.9586361634423,9,1990,0.678
Finland,1997,11.66057820922267,9,1990,0.329
Finland,1998,11.05828448948656,9,1990,0.371
Finland,1999,10.72951640062461,9,1990,1.677
Finland,2000,10.08384282783017,9,1990,1.598
Finland,2001,10.90061426273822,9,1990,1.647
Finland,2002,11.79651070896078,9,1990,-0.266
Finland,2003,13.17316796003233,9,1990,1.430
Finland,2004,12.85091117889771,9,1990,1.460
Finland,2005,10.44160190739933,9,1990,1.456
Finland,2006,12.48986549867952,9,1990,1.966
Finland,2007,12.05202657731928,9,1990,2.267
Finland,2008,10.7213565177394,9,1990,1.316
Finland,2009,10.00121317784228,9,1990,0.227
Finland,2010,11.54656565520965,9,1990,0.405
Finland,2011,10.51589155113179,9,1990,2.084
Finland,2012,9.053081739817227,9,1990,1.091
Finland,2013,8.67166699883728,9,1990,2.434
Finland,2014,8.647964153516464,9,1990,2.491
Finland,2015,7.775642294933636,9,1990,2.377
Finland,2016,8.347219980408722,9,1990,1.380
Greece,1960,1.128920481652959,2,0,0.670
Greece,1961,1.169782628110097,2,0,0.218
Greece,1962,1.203201190118691,2,0,0.214
Greece,1963,1.445674897180005,2,0,0.232
Greece,1964,1.553764445952137,2,0,-0.345
Greece,1965,1.991253557025206,2,0,0.284
Greece,1966,2.165209851200147,2,0,0.149
Greece,1967,2.249413985671265,2,0,0.465
Greece,1968,2.553669959093969,2,0,-0.126
Greece,1969,2.903833843016864,2,0,0.292
Greece,1970,2.74832971408672,2,0,0.041
Greece,1971,3.149595925098709,2,0,-0.173
Greece,1972,3.552052127729949,2,0,-0.616
Greece,1973,4.172512169778632,2,0,-0.226
Greece,1974,4.041382513901439,2,0,-0.132
Greece,1975,4.297097310452691,2,0,-0.454
Greece,1976,4.670280089027715,2,0,0.019
Greece,1977,5.049153465351321,2,0,-0.040
Greece,1978,5.098824289692033,2,0,-0.226
Greece,1979,5.372078969797423,2,0,-0.644
Greece,1980,5.333642554502175,2,0,0.100
Greece,1981,5.213292152096492,2,0,-0.285
Greece,1982,5.326966418043471,2,0,0.030
Greece,1983,5.640921403847226,2,0,-0.398
Greece,1984,5.76556187821481,2,0,0.050
Greece,1985,6.1001622660882,2,0,0.468
Greece,1986,5.932488349551676,2,0,-0.548
Greece,1987,6.346832663456524,2,0,0.518
Greece,1988,6.773932664825675,2,0,0.066
Greece,1989,7.352537262012441,2,0,0.129
Greece,1990,7.28452164170849,2,0,0.050
Greece,1991,7.17663981537854,2,0,-0.574
Greece,1992,7.260257729039189,2,0,-0.056
Greece,1993,7.238006235890259,2,0,0.892
Greece,1994,7.410792356302082,2,0,0.828
Greece,1995,7.458879643193958,2,0,-0.249
Greece,1996,7.563654136188823,2,0,0.015
Greece,1997,7.852506913114107,2,0,0.119
Greece,1998,8.185367877588648,2,0,0.644
Greece,1999,8.050452818876723,2,0,0.779
Greece,2000,8.478433820034558,2,0,1.333
Greece,2001,8.636014274177482,2,0,0.683
Greece,2002,8.591970186814885,2,0,0.285
Greece,2003,8.760745126998637,2,0,0.470
Greece,2004,8.867967194580153,2,0,0.468
Greece,2005,8.980839448112613,2,0,0.213
Greece,2006,8.827796219398236,2,0,0.961
Greece,2007,8.892293441817706,2,0,0.857
Greece,2008,8.66282428137396,2,0,0.951
Greece,2009,8.27789234499236,2,0,1.288
Greece,2010,7.540183868114466,2,0,0.977
Greece,2011,7.189762914547894,2,0,0.394
Greece,2012,7.247671369453593,2,0,1.923
Greece,2013,6.335945746962826,2,0,1.257
Greece,2014,6.19952667971734,2,0,0.675
Greece,2015,6.012440389568948,2,0,1.791
Greece,2016,5.79384836874561,2,0,0.599
India,1960,0.2676341852823084,2,0,-0.011
India,1961,0.2837037089493302,2,0,-0.550
India,1962,0.3058509581333512,2,0,-0.342
India,1963,0.3217949717509679,2,0,0.191
India,1964,0.3081686994673714,2,0,-0.239
India,1965,0.3325272112509012,2,0,0.277
India,1966,0.3370395020715948,2,0,0.053
India,1967,0.330973865025084,2,0,-0.270
India,1968,0.3524574913031802,2,0,0.310
India,1969,0.3511873282973862,2,0,0.210
India,1970,0.3514889409205852,2,0,-0.409
India,1971,0.3625297436630777,2,0,-0.244
India,1972,0.3748991803736959,2,0,0.489
India,1973,0.3771934402476235,2,0,-0.109
India,1974,0.3810640016977589,2,0,-0.101
India,1975,0.4047511144856706,2,0,-0.393
India,1976,0.413696985725832,2,0,0.194
India,1977,0.4277247276023767,2,0,-0.055
India,1978,0.4241140813155532,2,0,-0.009
India,1979,0.4346901033238946,2,0,0.569
India,1980,0.4492666618293351,2,0,0.221
India,1981,0.4736444534278901,2,0,-0.236
India,1982,0.4774905575157278,2,0,-0.024
India,1983,0.505276829721864,2,0,0.026
India,1984,0.5061320254682173,2,0,0.175
India,1985,0.5439769756848695,2,0,-0.009
India,1986,0.5705561741753714,2,0,0.271
India,1987,0.5959396561278094,2,0,0.792
India,1988,0.6299504818644437,2,0,-0.049
India,1989,0.6769377109248925,2,0,-0.024
India,1990,0.7090007514424407,2,0,0.069
India,1991,0.7384826822501291,2,0,0.006
India,1992,0.768813908502824,2,0,0.084
India,1993,0.7803473213924298,2,0,0.265
India,1994,0.8087239501125713,2,0,-0.071
India,1995,0.8419370135146164,2,0,0.434
India,1996,0.898163091871523,2,0,-0.224
India,1997,0.9168598835989644,2,0,0.345
India,1998,0.9183294242774077,2,0,0.588
India,1999,0.9592588914642658,2,0,0.221
India,2000,0.9766016864355812,2,0,0.372
India,2001,0.9685143187686353,2,0,0.683
India,2002,0.9642753663868355,2,0,0.757
India,2003,0.9892710079278386,2,0,0.474
India,2004,1.021862865779586,2,0,0.514
India,2005,1.065312440435172,2,0,0.463
India,2006,1.118603898705146,2,0,0.608
India,2007,1.189651806641386,2,0,0.225
India,2008,1.306253903212096,2,0,0.971
India,2009,1.427780472805211,2,0,1.081
India,2010,1.393273291206411,2,0,0.342
India,2011,1.468910262407076,2,0,0.551
India,2012,1.590942830720585,2,0,0.378
India,2013,1.585648401487264,2,0,0.308
India,2014,1.723311783469819,2,0,0.485
India,2015,1.784333765023824,2,0,1.313
India,2016,1.817783386391172,2,0,0.820
Indonesia,1960,0.2439204386663419,4,0,-0.070
Indonesia,1961,0.2888475348406321,4,0,-0.211
Indonesia,1962,0.2485533982075799,4,0,-0.117
Indonesia,1963,0.2397831898583657,4,0,0.110
Indonesia,1964,0.2294581827856881,4,0,-0.280
Indonesia,1965,0.246241492545179,4,0,0.007
Indonesia,1966,0.2270843315901455,4,0,-0.057
Indonesia,1967,0.232007117781474,4,0,-0.033
Indonesia,1968,0.2536023191191051,4,0,0.229
Indonesia,1969,0.2987842819704115,4,0,0.212
Indonesia,1970,0.3120649120804025,4,0,-0.071
Indonesia,1971,0.3307388562402842,4,0,-0.105
Indonesia,1972,0.358132828828113,4,0,0.409
Indonesia,1973,0.3956059325656755,4,0,0.023
Indonesia,1974,0.4022924464872141,4,0,0.053
Indonesia,1975,0.4129420859435531,4,0,-0.078
Indonesia,1976,0.4613895901377639,4,0,0.061
Indonesia,1977,0.6004904294319199,4,0,0.224
Indonesia,1978,0.667989733876834,4,0,0.159
Indonesia,1979,0.6603459020457942,4,0,0.183
Indonesia,1980,0.6428349073905703,4,0,0.166
Indonesia,1981,0.663585605004304,4,0,0.085
Indonesia,1982,0.6823922024767954,4,0,0.372
Indonesia,1983,0.6642451417051886,4,0,0.024
Indonesia,1984,0.694540653618328,4,0,0.079
Indonesia,1985,0.7349005137522171,4,0,0.024
Indonesia,1986,0.7230363683737528,4,0,0.281
Indonesia,1987,0.7185239529313806,4,0,0.581
Indonesia,1988,0.7553171963274451,4,0,0.172
Indonesia,1989,0.7349056151157222,4,0,0.358
Indonesia,1990,0.8244480691674587,4,0,0.317
Indonesia,1991,0.9736649770602344,4,0,0.308
Indonesia,1992,1.079025843781456,4,0,0.177
Indonesia,1993,1.14539966023264,4,0,0.233
Indonesia,1994,1.141792274488411,4,0,0.324
Indonesia,1995,1.142214229255996,4,0,0.372
Indonesia,1996,1.267079214740992,4,0,0.378
Indonesia,1997,1.373879010826823,4,0,0.892
Indonesia,1998,1.041200125457048,4,0,0.472
Indonesia,1999,1.159977954431492,4,0,0.235
Indonesia,2000,1.245398249929037,4,0,0.423
Indonesia,2001,1.375325404400129,4,0,0.578
Indonesia,2002,1.411208734531087,4,0,0.713
Indonesia,2003,1.437941507634427,4,0,0.595
Indonesia,2004,1.512122783908449,4,0,0.633
Indonesia,2005,1.511302112290068,4,0,0.522
Indonesia,2006,1.504981338991659,4,0,0.639
Indonesia,2007,1.616120598907164,4,0,0.280
Indonesia,2008,1.769060262608156,4,0,0.436
Indonesia,2009,1.870838683755851,4,0,0.867
Indonesia,2010,1.772951391514224,4,0,0.469
Indonesia,2011,2.080522125901378,4,0,0.502
Indonesia,2012,2.13172469369416,4,0,0.732
Indonesia,2013,1.648142071463298,4,0,0.700
Indonesia,2014,1.450032294250637,4,0,0.648
Indonesia,2015,1.984452413588286,4,0,1.218
Indonesia,2016,2.153758127387321,4,0,0.929
Iraq,1960,1.133839522837515,5,0,0.139
Iraq,1961,1.166517420589003,5,0,0.335
Iraq,1962,1.176904102306163,5,0,0.776
Iraq,1963,1.190893346142871,5,0,-0.255
Iraq,1964,1.117410104679805,5,0,-0.395
Iraq,1965,2.305942364839615,5,0,0.681
Iraq,1966,3.202365763119452,5,0,-0.400
Iraq,1967,2.055755166526514,5,0,-0.544
Iraq,1968,2.129158414034733,5,0,0.478
Iraq,1969,2.360357896072182,5,0,0.580
Iraq,1970,2.410655472992845,5,0,-0.171
Iraq,1971,2.814292038202587,5,0,-1.051
Iraq,1972,2.788045153867083,5,0,-0.300
Iraq,1973,2.798414064685895,5,0,-0.354
Iraq,1974,2.735323232846496,5,0,-0.201
Iraq,1975,2.837670299086233,5,0,-0.727
Iraq,1976,4.043561696411437,5,0,0.159
Iraq,1977,3.507494340827808,5,0,0.348
Iraq,1978,3.290430988097052,5,0,0.484
Iraq,1979,3.996633636050919,5,0,0.419
Iraq,1980,3.33682170695933,5,0,0.149
Iraq,1981,2.287286555644616,5,0,0.020
Iraq,1982,2.121821229743936,5,0,-1.295
Iraq,1983,2.615421753852816,5,0,0.091
Iraq,1984,2.646737842793139,5,0,-0.467
Iraq,1985,2.871923076923077,5,0,0.171
Iraq,1986,3.001407186355145,5,0,0.487
Iraq,1987,3.252849806268904,5,0,-0.018
Iraq,1988,4.088983346217343,5,0,-0.073
Iraq,1989,4.310221602325584,5,0,0.009
Iraq,1990,2.865121203358633,5,0,0.603
Iraq,1991,2.551399066903029,5,0,-1.015
Iraq,1992,3.212133588411374,5,0,-0.812
Iraq,1993,3.342749082897808,5,0,0.825
Iraq,1994,3.650796342148711,5,0,0.348
Iraq,1995,3.689869364442643,5,0,0.179
Iraq,1996,3.344098873155091,5,0,0.260
Iraq,1997,3.186111627031395,5,0,0.251
Iraq,1998,3.272626013799924,5,0,1.945
Iraq,1999,3.170059692841841,5,0,0.976
Iraq,2000,3.083093517908329,5,0,0.969
Iraq,2001,3.525341062401221,5,0,0.883
Iraq,2002,3.499928425084327,5,0,0.737
Iraq,2003,3.553105716746504,5,0,0.950
Iraq,2004,4.335514910443699,5,0,0.461
Iraq,2005,4.216692239038857,5,0,1.076
Iraq,2006,3.598447930357645,5,0,0.401
Iraq,2007,2.22690329002845,5,0,1.084
Iraq,2008,3.28154609711508,5,0,0.917
Iraq,2009,3.608379713612204,5,0,1.659
Iraq,2010,3.772295828629544,5,0,1.648
Iraq,2011,4.453347501895832,5,0,0.464
Iraq,2012,4.843106074814462,5,0,1.504
Iraq,2013,4.994796611881938,5,0,0.846
Iraq,2014,4.842168931369221,5,0,1.337
Iraq,2015,4.702368286345363,5,0,1.770
Iraq,2016,5.191404780993674,5,0,1.035
Italy,1960,2.178444771582301,3,0,0.482
Italy,1961,2.464555809827975,3,0,0.112
Italy,1962,2.878496387048209,3,0,-0.455
Italy,1963,3.215100132677749,3,0,0.426
Italy,1964,3.405053434567932,3,0,-0.322
Italy,1965,3.641502446157197,3,0,0.205
Italy,1966,4.079440621489366,3,0,-0.188
Italy,1967,4.431482556875644,3,0,0.533
Italy,1968,4.686612774310496,3,0,-0.308
Italy,1969,5.043311221292559,3,0,-0.236
Italy,1970,5.513392311858474,3,0,0.003
Italy,1971,5.762318226546872,3,0,0.295
Italy,1972,6.049321453891955,3,0,-0.569
Italy,1973,6.471435783767817,3,0,0.280
Italy,1974,6.521514721923813,3,0,-0.203
Italy,1975,6.174325441923388,3,0,0.064
Italy,1976,6.592316217340599,3,0,0.015
Italy,1977,6.365348831054069,3,0,-0.354
Italy,1978,6.64648995729563,3,0,-0.232
Italy,1979,6.880001915559516,3,0,-0.492
Italy,1980,6.89248498105296,3,0,-0.251
Italy,1981,6.690421637942591,3,0,-0.037
Italy,1982,6.537992115386888,3,0,0.499
Italy,1983,6.388587126874913,3,0,-0.199
Italy,1984,6.498251683669597,3,0,-0.217
Italy,1985,6.575619372201944,3,0,0.507
Italy,1986,6.474897649849181,3,0,-0.212
Italy,1987,6.778406128935778,3,0,1.124
Italy,1988,6.883012514654961,3,0,0.693
Italy,1989,7.215357675101123,3,0,0.697
Italy,1990,7.361704582078321,3,0,0.054
Italy,1991,7.468379928363531,3,0,0.421
Italy,1992,7.404168932114424,3,0,0.789
Italy,1993,7.248012992580336,3,0,0.823
Italy,1994,7.16667248968218,3,0,0.994
Italy,1995,7.573033273008907,3,0,0.462
Italy,1996,7.489065609788316,3,0,0.515
Italy,1997,7.566965197555749,3,0,1.024
Italy,1998,7.7346487614895,3,0,0.631
Italy,1999,7.765755082149816,3,0,1.139
Italy,2000,7.912673166227003,3,0,1.425
Italy,2001,7.904432663262781,3,0,1.024
Italy,2002,7.932323042355084,3,0,1.032
Italy,2003,8.171751280416139,3,0,0.884
Italy,2004,8.216487201329379,3,0,0.747
Italy,2005,8.166090127695462,3,0,0.320
Italy,2006,8.072145595677242,3,0,1.919
Italy,2007,7.917347216235377,3,0,0.705
Italy,2008,7.601764969737992,3,0,0.960
Italy,2009,6.795651486372916,3,0,0.862
Italy,2010,6.838374570200992,3,0,0.883
Italy,2011,6.702557613830335,3,0,1.105
Italy,2012,6.20541385845015,3,0,1.085
Italy,2013,5.73294187855659,3,0,1.673
Italy,2014,5.270866786402965,3,0,1.353
Italy,2015,5.14,3,0,1.770
Italy,2016,4.82,3,0,1.530
Japan,1960,2.516537519357178,5,2012,0.353
Japan,1961,2.98197938763258,5,2012,0.731
Japan,1962,3.05973635111445,5,2012,0.140
Japan,1963,3.35932077635004,5,2012,0.134
Japan,1964,3.67303507247562,5,2012,-0.379
Japan,1965,3.912905534823984,5,2012,-0.193
Japan,1966,4.206264705882353,5,2012,-0.048
Japan,1967,4.86355784561926,5,2012,-0.198
Japan,1968,5.566593156608385,5,2012,-0.074
Japan,1969,6.33852316519986,5,2012,-0.631
Japan,1970,7.368088744070152,5,2012,-0.097
Japan,1971,7.545561028222182,5,2012,0.169
Japan,1972,7.961462467813561,5,2012,0.289
Japan,1973,8.472958752394081,5,2012,-0.173
Japan,1974,8.313879441186616,5,2012,-0.475
Japan,1975,7.772670689655172,5,2012,0.215
Japan,1976,8.059719431414104,5,2012,-0.919
Japan,1977,8.213496438702652,5,2012,0.205
Japan,1978,7.866857247297602,5,2012,0.629
Japan,1979,8.247347889876586,5,2012,0.195
Japan,1980,8.114017014608416,5,2012,-0.704
Japan,1981,7.901592054263567,5,2012,-0.248
Japan,1982,7.59990231238761,5,2012,0.111
Japan,1983,7.411085746149138,5,2012,-0.914
Japan,1984,7.833248279424754,5,2012,-0.013
Japan,1985,7.580675397916425,5,2012,-0.302
Japan,1986,7.534113670035887,5,2012,-0.059
Japan,1987,7.418518416590904,5,2012,0.104
Japan,1988,8.066694192296087,5,2012,0.150
Japan,1989,8.329948097728971,5,2012,0.803
Japan,1990,8.842659551389461,5,2012,1.222
Japan,1991,8.86402505628586,5,2012,0.393
Japan,1992,9.03967200895121,5,2012,0.244
Japan,1993,8.894836513136763,5,2012,0.002
Japan,1994,9.392973503733165,5,2012,0.900
Japan,1995,9.435087309369493,5,2012,0.007
Japan,1996,9.582394673855132,5,2012,0.405
Japan,1997,9.530441570083374,5,2012,0.819
Japan,1998,9.168631431962025,5,2012,0.843
Japan,1999,9.45726976806627,5,2012,0.738
Japan,2000,9.612522307104058,5,2012,0.641
Japan,2001,9.448215888445839,5,2012,0.798
Japan,2002,9.564757134450154,5,2012,0.179
Japan,2003,9.716352722404046,5,2012,0.702
Japan,2004,9.880903295997996,5,2012,0.809
Japan,2005,9.71211291117842,5,2012,0.325
Japan,2006,9.657546162028563,5,2012,1.040
Japan,2007,9.777692627401347,5,2012,0.675
Japan,2008,9.46219035162381,5,2012,1.049
Japan,2009,8.632099729005756,5,2012,0.377
Japan,2010,9.156018255641445,5,2012,0.818
Japan,2011,9.312693498548889,5,2012,0.416
Japan,2012,9.634347264336476,10,2012,0.565
Japan,2013,9.765910549648867,10,2012,0.869
Japan,2014,9.480766373864672,10,2012,0.818
Japan,2015,9.153641421728631,10,2012,1.115
Japan,2016,8.944372824113634,10,2012,0.873
Kenya,1960,0.2989569068285042,3,0,0.198
Kenya,1961,0.2866999470976269,3,0,-0.398
Kenya,1962,0.3036392575422883,3,0,-0.203
Kenya,1963,0.3199405813578546,3,0,-0.235
Kenya,1964,0.3065544203362749,3,0,-0.477
Kenya,1965,0.2589555299783121,3,0,-0.066
